0.26534,3664.3,4434.6,9.2592,32.171,47.376,2799.1,64.964,122.9,0.19833,91.811,49.994,2703.7,25.346,50.095,3331.3,22.9,66.387,0,270.88,102.48,91.823,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26446,3664.2,4456.3,9.2049,32.373,47.644,2799.6,64.549,122.89,0.19506,91.789,49.597,2703.7,25.082,51.354,3331.5,22.942,66.377,-0.87255,270.73,102.47,91.863,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26721,3636.4,4465,9.3055,32.365,47.511,2799.8,64.735,122.9,0.19536,91.787,49.748,2704,25.346,50.907,3331.8,22.841,66.376,0.44577,270.62,102.46,91.918,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26326,3647.1,4404,9.1744,32.456,47.493,2799.7,64.802,122.9,0.19566,91.793,51.101,2703.9,25.284,48.613,3331.9,23.185,66.373,0.14578,270.86,102.45,91.861,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26593,3627.9,4411,9.2731,32.312,47.431,2800,64.377,122.9,0.19641,91.779,47.908,2704,25.437,50.723,3332.5,23.083,66.371,0.81498,270.78,102.46,91.789,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26934,3673.8,4447.3,9.2106,31.989,47.377,2799.9,65.585,122.91,0.19629,91.779,50.419,2703.8,25.333,51.488,3332,23.023,66.382,0.44087,270.45,102.48,91.801,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26748,3699.4,4408.5,9.3031,31.915,47.598,2799.1,64.049,122.92,0.19913,91.763,48.883,2703.8,25.134,49.158,3331.1,22.694,66.359,0.46095,270.82,102.46,91.728,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.2658,3654.7,4454.5,9.2595,31.987,47.298,2799.5,64.895,122.9,0.20009,91.741,49.55,2704.2,25.624,49.985,3331.6,22.93,66.364,3.4627,271.39,102.48,91.957,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26911,3688.4,4480.3,9.2016,32,48.008,2799.6,65.25,122.91,0.1964,91.771,50.664,2704.4,25.419,50.218,3331.3,23.057,66.362,-0.61632,270.91,102.48,91.887,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.2671,3679.2,4469,9.1843,31.994,47.683,2799.3,65.237,122.9,0.19712,91.748,50.482,2704,25.463,50.104,3331.3,22.883,66.364,-2.2887,270.98,102.47,91.756,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
