0.26534,3664.3,4434.6,9.2592,32.171,47.376,2799.1,64.964,122.9,0.19833,91.811,49.994,2703.7,25.346,50.095,3331.3,22.9,66.387,0,270.88,102.48,91.823,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26289,3651.9,4402.3,9.1852,32.051,47.82,2799,65.937,122.89,0.19768,91.795,49.8,2703.7,25.117,48.633,3331.6,22.693,66.371,2.9968,270.91,102.48,91.798,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26723,3655.3,4466.8,9.2744,31.966,47.472,2799.2,65.815,122.91,0.20056,91.75,49.664,2703.5,25.556,50.497,3331.6,22.935,66.363,-0.28633,270.62,102.48,91.636,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26656,3684.1,4422.8,9.155,32.409,46.943,2799.3,64.963,122.9,0.20144,91.712,49.827,2702.9,25.191,49.713,3331.3,23.027,66.367,0.001818,270.85,102.47,91.731,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26771,3666.5,4446.8,9.2278,32.158,47.286,2799.1,65.385,122.89,0.19866,91.725,49.282,2703.6,25.302,49.284,3330.8,22.856,66.365,0.41126,271.09,102.48,91.85,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26637,3656.2,4451.6,9.2431,32.398,47.458,2799.3,65.579,122.88,0.19934,91.753,49.03,2703.9,25.497,49.211,3331.4,22.892,66.389,2.092,271.08,102.49,92.041,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26353,3671.6,4414.9,9.2069,32.121,47.039,2799.8,64.046,122.9,0.20159,91.778,48.066,2704.2,25.156,50.493,3331.6,22.672,66.359,2.744,270.96,102.48,92.13,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26337,3658.4,4446.9,9.2027,32.149,47.073,2800,63.785,122.9,0.19876,91.867,50.389,2705.2,25.521,49.132,3332.1,22.754,66.357,0.067306,271.05,102.47,92.232,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26603,3671,4459.3,9.287,31.836,47.357,2800.2,64.796,122.91,0.19781,91.91,49.998,2704.9,25.224,50.129,3332.9,22.812,66.375,-0.1881,271.49,102.46,92.087,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26402,3654.9,4452.1,9.2118,32.234,47.463,2800.8,64.579,122.9,0.19689,91.926,49.898,2705.3,25.498,51.482,3333.3,22.952,66.378,-0.32222,270.98,102.45,92.082,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
