0.26534,3664.3,4434.6,9.2592,32.171,47.376,2799.1,64.964,122.9,0.19833,91.811,49.994,2703.7,25.346,50.095,3331.3,22.9,66.387,0,270.88,102.48,91.823,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26581,3641.3,4412.6,9.2301,32.127,47.661,2799.2,64.543,122.9,0.1959,91.801,50.22,2703.3,25.162,51.232,3331.1,22.861,66.411,0.26184,271.47,102.46,91.858,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26398,3688.2,4415.2,9.2269,32.233,47.118,2799.2,64.781,122.89,0.19681,91.776,51.661,2704.2,25.467,49.032,3331,22.744,66.373,-0.99472,270.57,102.47,91.723,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26704,3607.2,4449.8,9.2743,32.461,47.659,2799.1,65.161,122.92,0.19506,91.726,49.641,2703.4,25.221,49.054,3331.3,22.659,66.362,-0.55773,270.48,102.47,91.696,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26687,3669.2,4451.3,9.2779,32.039,47.179,2799,65.683,122.92,0.19893,91.742,50.156,2703.3,25.311,48.299,3330.5,22.853,66.379,0.42281,270.77,102.5,91.893,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26566,3657,4418.3,9.1796,31.919,47.155,2799.6,65.349,122.92,0.20023,91.744,51.204,2704.2,25.72,48.766,3331.1,22.847,66.357,-3.8031,271.37,102.48,91.886,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26488,3679.4,4440.1,9.2823,32.323,47.376,2799.8,64.658,122.9,0.1989,91.778,48.785,2704.7,25.212,49.456,3331.4,23.115,66.355,-1.7354,270.81,102.48,92.019,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26776,3663.3,4449,9.2319,32.232,47.421,2800.3,64.611,122.91,0.19843,91.815,50.899,2705.1,25.281,48.367,3332.6,23.064,66.344,-0.27423,270.98,102.47,91.998,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26521,3699.8,4446.7,9.2395,32.065,47.499,2799.9,64.706,122.9,0.19882,91.815,52.549,2704.7,25.312,50.502,3332.1,23.055,66.375,0.58053,271.18,102.47,92.07,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
0.26645,3626.7,4434,9.2458,32.613,47.191,2800.5,64.945,122.9,0.19657,91.84,47.731,2705.1,25.429,48.86,3332.5,22.865,66.385,-0.32116,270.96,102.48,92.026,31.798,15.076,18.753,6.0535,16.921,4.0681,32.138,22.051,13.117,0.92158,16.486,5.422,6.6386,3.2267,0.011168,0.59614,0.1899,53.906,43.818
